Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Internships,Certifications,Future Career,Python,SQL,Java,C++,JavaScript,Cloud,AI,Cybersecurity,Soft Skills,Work Experience (Years)
4753,Student 4753,Male,29,3.85,Networking,Data Visualization,5,4,CEH,Full Stack Developer,7,8,6,9,7,9,4,6,Strong,8
4754,Student 4754,Male,45,3.37,Bioinformatics,Quantum AI,6,0,None,DevOps Engineer,6,5,3,7,4,7,10,9,Weak,3
4755,Student 4755,Male,20,3.71,Networking,Machine Learning,6,3,Red Hat Certified Engineer,IoT Engineer,6,4,6,8,3,9,7,6,Weak,5
4756,Student 4756,Female,43,3.44,Cloud Computing,Ethical Hacking,7,5,Meta Frontend Developer,Web Developer,8,6,5,3,10,9,10,9,Strong,1
4757,Student 4757,Male,35,3.71,AI & Robotics,DevOps,5,0,AWS Certified,Machine Learning Engineer,7,5,7,8,3,3,10,6,Average,9
4758,Student 4758,Male,37,2.54,Bioinformatics,Full Stack Development,1,5,IBM Quantum Developer,Cybersecurity Analyst,8,8,10,10,9,9,5,5,Strong,7
4759,Student 4759,Female,22,3.06,Data Science,Quantum AI,6,2,Microsoft Certified,AI Researcher,7,3,5,4,8,9,10,4,Average,10
4760,Student 4760,Female,34,3.47,Embedded Systems,Game Development,2,5,Google Data Analytics,Data Scientist,6,8,4,3,8,3,5,10,Weak,10
4761,Student 4761,Non-binary,19,3.94,Mobile App Development,Cloud Security,5,1,CEH,Penetration Tester,4,4,6,9,4,6,7,3,Strong,2
4762,Student 4762,Female,37,3.96,Web Development,DevOps,3,0,IBM Quantum Developer,Cybersecurity Analyst,7,8,7,7,7,4,7,4,Strong,5
4763,Student 4763,Non-binary,35,3.11,Embedded Systems,Blockchain Security,5,1,Kubernetes Administrator,Mobile App Developer,6,5,10,7,6,4,7,10,Average,4
4764,Student 4764,Female,19,3.89,Web Development,Game Development,3,0,IBM Quantum Developer,Game Developer,7,9,5,5,5,4,3,9,Average,2
4765,Student 4765,Non-binary,20,2.7,Networking,AI Research,7,4,MIT AI Certification,Cloud Architect,8,3,9,5,3,4,9,5,Average,10
4766,Student 4766,Male,45,2.62,Game Development,Game Development,3,5,TensorFlow Certified,IoT Engineer,7,6,10,10,6,7,4,5,Weak,0
4767,Student 4767,Non-binary,43,3.74,AI & Robotics,IoT Security,4,0,MIT AI Certification,Quantum Computing Researcher,4,4,3,10,8,9,10,6,Average,8
4768,Student 4768,Female,34,3.58,Cybersecurity,DevOps,3,4,IBM Quantum Developer,IoT Engineer,8,8,7,5,8,6,5,7,Average,5
4769,Student 4769,Female,20,2.81,Software Engineering,Mobile App Development,4,5,Google Android Developer,Full Stack Developer,5,5,6,7,10,4,3,6,Average,0
4770,Student 4770,Male,29,3.85,Cybersecurity,Mobile App Development,3,4,AWS Certified,AI Researcher,6,9,8,8,10,10,7,9,Average,8
4771,Student 4771,Non-binary,21,3.43,Game Development,Blockchain Security,6,2,None,Quantum Computing Researcher,5,8,5,9,5,5,6,7,Average,10
4772,Student 4772,Female,38,3.76,Computer Science,Ethical Hacking,1,5,IBM Quantum Developer,Game Developer,7,4,7,6,5,6,7,6,Strong,2
4773,Student 4773,Non-binary,22,2.93,Cloud Computing,Game Development,5,1,Microsoft Certified,Data Engineer,4,7,7,7,8,6,4,6,Weak,1
4774,Student 4774,Male,44,3.88,Software Engineering,Full Stack Development,1,4,Red Hat Certified Engineer,Game Developer,6,6,3,4,10,7,7,8,Weak,8
4775,Student 4775,Non-binary,24,3.95,Quantum Computing,Machine Learning,2,2,Google Data Analytics,Network Engineer,3,4,8,5,10,4,6,8,Weak,5
4776,Student 4776,Male,23,3.69,Blockchain Technology,Cyber Forensics,4,2,CEH,Data Engineer,3,6,5,10,3,9,5,8,Weak,3
4777,Student 4777,Female,36,3.32,Human-Computer Interaction,IoT Security,3,1,AWS Certified,Cybersecurity Analyst,9,5,6,4,9,6,7,9,Strong,7
4778,Student 4778,Male,34,2.8,Cloud Computing,Ethical Hacking,6,0,Google Data Analytics,Cybersecurity Analyst,10,4,4,5,4,8,3,9,Weak,8
4779,Student 4779,Female,43,2.53,Networking,Full Stack Development,6,2,Google Android Developer,Security Consultant,6,5,10,5,3,3,7,10,Average,5
4780,Student 4780,Non-binary,38,2.77,Bioinformatics,Cyber Forensics,7,3,None,Quantum Computing Researcher,6,8,4,4,10,5,9,7,Weak,8
4781,Student 4781,Female,44,3.23,Embedded Systems,AI Research,1,2,None,Cybersecurity Analyst,3,5,8,8,8,4,3,10,Strong,10
4782,Student 4782,Non-binary,34,2.82,Web Development,Big Data,2,2,Google Android Developer,Machine Learning Engineer,9,3,10,5,6,9,10,9,Average,3
4783,Student 4783,Male,42,3.96,Bioinformatics,AI Research,7,4,None,Full Stack Developer,8,7,9,6,7,9,9,8,Average,7
4784,Student 4784,Male,27,3.18,Game Development,Deep Learning,7,1,Unity Certified,AI Researcher,3,8,4,3,3,7,3,9,Weak,0
4785,Student 4785,Female,35,3.27,Bioinformatics,DevOps,2,4,AWS Certified,Blockchain Developer,3,6,4,5,4,7,6,3,Average,4
4786,Student 4786,Non-binary,37,2.93,Web Development,Cloud Security,6,4,Kubernetes Administrator,Data Scientist,6,3,9,5,9,7,3,5,Weak,0
4787,Student 4787,Male,20,2.65,Human-Computer Interaction,Blockchain Security,5,2,Unity Certified,IoT Engineer,6,8,7,10,10,7,5,8,Average,1
4788,Student 4788,Male,22,2.78,AI & Robotics,Data Visualization,7,0,Cisco CCNA,Penetration Tester,7,4,3,8,3,6,7,4,Weak,2
4789,Student 4789,Male,41,2.86,Embedded Systems,AI Research,5,2,Unity Certified,Network Engineer,8,4,7,8,5,10,6,4,Strong,7
4790,Student 4790,Male,44,3.56,Computer Science,Cloud Security,7,0,Google Data Analytics,Mobile App Developer,10,7,8,10,6,9,5,7,Average,2
4791,Student 4791,Female,23,3.11,Blockchain Technology,IoT Security,3,2,CEH,Data Scientist,7,9,4,5,8,8,5,8,Strong,10
4792,Student 4792,Non-binary,24,3.12,Mobile App Development,DevOps,7,1,Meta Frontend Developer,Mobile App Developer,5,5,10,10,5,6,10,9,Average,7
4793,Student 4793,Female,43,3.16,Quantum Computing,Machine Learning,6,5,TensorFlow Certified,Machine Learning Engineer,6,9,6,6,10,5,7,5,Weak,1
4794,Student 4794,Female,39,3.24,Web Development,Big Data,1,3,Unity Certified,Web Developer,10,5,7,6,7,7,3,8,Average,4
4795,Student 4795,Male,28,2.77,Blockchain Technology,Ethical Hacking,2,4,Unity Certified,Data Scientist,10,5,7,6,10,6,9,9,Average,10
4796,Student 4796,Non-binary,40,3.21,Networking,Quantum AI,2,2,Red Hat Certified Engineer,Data Engineer,6,10,4,6,3,7,4,9,Weak,4
4797,Student 4797,Female,32,3.74,Web Development,Ethical Hacking,7,4,Kubernetes Administrator,Cybersecurity Analyst,7,5,8,10,3,4,7,7,Average,5
4798,Student 4798,Female,39,3.85,Embedded Systems,Quantum AI,4,3,None,Data Engineer,8,4,6,7,3,3,8,8,Strong,8
4799,Student 4799,Female,35,2.76,Human-Computer Interaction,Mobile App Development,4,4,Red Hat Certified Engineer,Game Developer,10,3,7,9,9,4,7,4,Weak,7
4800,Student 4800,Female,40,3.69,Web Development,Cyber Forensics,3,2,None,Network Engineer,10,8,9,3,7,3,7,3,Strong,3
4801,Student 4801,Non-binary,44,2.89,Bioinformatics,Full Stack Development,5,1,Unity Certified,Software Engineer,10,8,5,9,5,8,3,6,Strong,8
4802,Student 4802,Non-binary,26,2.6,Data Science,Blockchain Security,7,4,IBM Quantum Developer,Network Engineer,4,9,8,10,7,5,10,3,Weak,2
4803,Student 4803,Non-binary,30,2.9,Blockchain Technology,IoT Security,1,0,Unity Certified,Cybersecurity Analyst,10,4,8,4,3,7,4,5,Strong,2
4804,Student 4804,Male,23,2.56,Data Science,Blockchain Security,7,1,IBM Quantum Developer,Game Developer,5,7,3,6,4,9,5,6,Weak,4
4805,Student 4805,Female,32,3.73,Cybersecurity,IoT Security,2,2,AWS Certified,Quantum Computing Researcher,9,9,6,8,4,3,7,7,Average,7
4806,Student 4806,Male,24,2.76,Human-Computer Interaction,Ethical Hacking,4,2,Cisco CCNA,Blockchain Developer,3,4,10,10,7,7,9,4,Strong,1
4807,Student 4807,Female,32,3.66,Embedded Systems,Cloud Security,5,0,AWS Certified,Data Engineer,6,4,8,10,9,8,6,6,Average,10
4808,Student 4808,Non-binary,21,3.54,Mobile App Development,Big Data,7,4,Unity Certified,IoT Engineer,9,6,9,3,6,10,4,10,Average,10
4809,Student 4809,Male,29,3.39,Quantum Computing,Big Data,3,1,None,Data Engineer,3,8,4,3,6,5,10,10,Strong,1
4810,Student 4810,Male,24,2.62,Human-Computer Interaction,Big Data,2,5,IBM Quantum Developer,Mobile App Developer,10,10,4,4,6,6,6,4,Average,0
4811,Student 4811,Non-binary,40,3.94,Cybersecurity,Cyber Forensics,2,1,Cisco CCNA,Cybersecurity Analyst,4,8,6,7,3,3,10,5,Strong,0
4812,Student 4812,Female,31,3.67,Cloud Computing,Quantum AI,4,0,Red Hat Certified Engineer,Network Engineer,8,5,4,8,8,3,7,4,Strong,9
4813,Student 4813,Female,27,3.22,AI & Robotics,Machine Learning,5,5,None,Machine Learning Engineer,6,4,10,6,5,7,8,5,Strong,0
4814,Student 4814,Female,36,3.0,Web Development,Machine Learning,4,4,Red Hat Certified Engineer,Mobile App Developer,10,10,4,5,6,5,4,5,Weak,8
4815,Student 4815,Female,23,2.87,Embedded Systems,Cloud Security,3,2,None,AI Researcher,10,5,8,9,3,4,6,6,Weak,1
4816,Student 4816,Female,37,3.74,Mobile App Development,Cyber Forensics,7,0,AWS Certified,Blockchain Developer,6,5,6,7,5,5,9,4,Weak,7
4817,Student 4817,Male,37,3.81,Data Science,Full Stack Development,1,5,Red Hat Certified Engineer,Cloud Architect,8,4,10,9,5,5,4,4,Weak,1
4818,Student 4818,Male,34,3.53,Human-Computer Interaction,Data Visualization,3,3,TensorFlow Certified,Blockchain Developer,9,5,3,4,4,9,8,3,Average,6
4819,Student 4819,Male,42,3.53,AI & Robotics,Blockchain Security,4,4,TensorFlow Certified,Cloud Architect,4,5,8,10,6,9,6,8,Weak,0
4820,Student 4820,Male,26,3.21,Human-Computer Interaction,IoT Security,7,1,None,Web Developer,3,3,3,5,4,10,3,9,Average,9
4821,Student 4821,Non-binary,44,2.82,Human-Computer Interaction,Cloud Security,1,1,Google Android Developer,Data Engineer,6,9,3,8,10,6,4,3,Average,10
4822,Student 4822,Male,36,2.67,Cloud Computing,Cloud Security,4,5,Unity Certified,Network Engineer,9,4,6,6,7,4,8,10,Strong,2
4823,Student 4823,Non-binary,39,3.38,Human-Computer Interaction,Game Development,5,2,AWS Certified,Network Engineer,10,3,8,5,9,4,5,8,Weak,3
4824,Student 4824,Non-binary,24,2.56,Quantum Computing,Deep Learning,5,4,None,Game Developer,3,9,9,6,8,4,6,10,Average,1
4825,Student 4825,Non-binary,41,2.56,Quantum Computing,Ethical Hacking,2,0,Google Data Analytics,Data Engineer,7,9,5,9,5,9,4,7,Average,7
4826,Student 4826,Non-binary,43,3.5,Blockchain Technology,Big Data,4,5,MIT AI Certification,Blockchain Developer,8,3,4,4,4,5,3,10,Weak,7
4827,Student 4827,Non-binary,31,2.91,Data Science,IoT Security,1,5,Google Android Developer,Data Engineer,6,6,9,3,10,6,6,7,Weak,3
4828,Student 4828,Non-binary,24,3.75,Cloud Computing,Cyber Forensics,1,4,None,Mobile App Developer,6,9,9,6,3,9,4,3,Weak,1
4829,Student 4829,Male,44,3.78,Bioinformatics,AI Research,7,0,MIT AI Certification,AI Researcher,6,10,10,5,4,4,3,4,Average,6
4830,Student 4830,Non-binary,39,2.64,AI & Robotics,Cyber Forensics,5,3,TensorFlow Certified,Quantum Computing Researcher,9,9,9,6,3,6,3,8,Strong,2
4831,Student 4831,Non-binary,44,3.46,Blockchain Technology,AI Research,5,3,AWS Certified,Game Developer,3,3,5,10,5,4,9,3,Average,7
4832,Student 4832,Non-binary,44,3.75,Bioinformatics,AI Research,6,2,None,Data Engineer,3,8,9,3,10,5,3,4,Strong,10
4833,Student 4833,Non-binary,24,2.94,Blockchain Technology,Cyber Forensics,4,4,Google Data Analytics,DevOps Engineer,4,9,5,9,9,7,9,9,Strong,10
4834,Student 4834,Female,44,2.81,Cybersecurity,DevOps,1,4,CEH,Cybersecurity Analyst,4,6,7,3,3,9,8,4,Weak,6
4835,Student 4835,Male,29,4.0,Computer Science,Blockchain Security,6,3,AWS Certified,IoT Engineer,10,4,9,7,5,8,6,8,Average,1
4836,Student 4836,Male,33,3.56,Computer Science,DevOps,2,0,AWS Certified,Security Consultant,7,7,6,9,5,8,8,4,Strong,9
4837,Student 4837,Female,44,3.89,Networking,Cyber Forensics,6,4,Google Data Analytics,Web Developer,5,4,7,4,7,3,7,4,Average,1
4838,Student 4838,Non-binary,38,3.97,Quantum Computing,Game Development,2,2,None,Penetration Tester,6,7,7,7,3,3,9,8,Weak,6
4839,Student 4839,Female,22,2.67,Cybersecurity,AI Research,1,2,Google Android Developer,Security Consultant,6,6,10,7,10,7,10,10,Average,3
4840,Student 4840,Female,37,3.76,Game Development,Blockchain Security,6,4,Red Hat Certified Engineer,Web Developer,8,10,10,6,10,9,7,5,Average,1
4841,Student 4841,Female,40,3.2,Web Development,Full Stack Development,6,3,None,Mobile App Developer,4,6,5,3,3,7,6,5,Average,1
4842,Student 4842,Non-binary,40,2.8,Bioinformatics,Deep Learning,6,4,None,Data Engineer,8,10,9,6,5,9,4,10,Weak,8
4843,Student 4843,Non-binary,34,3.94,Data Science,IoT Security,2,0,Microsoft Certified,Cloud Architect,4,7,9,10,10,9,3,9,Average,6
4844,Student 4844,Non-binary,41,2.76,Bioinformatics,Machine Learning,3,3,Meta Frontend Developer,Security Consultant,3,4,6,5,5,4,5,3,Strong,0
4845,Student 4845,Female,22,3.13,Cloud Computing,AI Research,2,3,CEH,Game Developer,7,3,4,6,8,7,9,7,Weak,0
4846,Student 4846,Non-binary,41,3.8,Blockchain Technology,Data Visualization,7,1,Cisco CCNA,IoT Engineer,5,9,9,9,3,9,3,3,Strong,5
4847,Student 4847,Male,29,3.2,Computer Science,Machine Learning,3,1,CEH,Blockchain Developer,10,4,10,7,6,5,4,9,Average,1
4848,Student 4848,Female,34,2.77,Bioinformatics,DevOps,2,0,Cisco CCNA,Mobile App Developer,6,9,5,7,7,8,3,3,Weak,6
4849,Student 4849,Male,34,3.84,AI & Robotics,Deep Learning,5,2,Meta Frontend Developer,Network Engineer,5,9,6,10,4,6,5,4,Strong,1
4850,Student 4850,Female,20,3.17,Mobile App Development,Ethical Hacking,5,5,CEH,Security Consultant,10,4,7,5,8,5,5,8,Strong,3
4851,Student 4851,Female,22,3.91,Human-Computer Interaction,Deep Learning,1,3,None,DevOps Engineer,5,7,5,10,10,8,9,4,Strong,10
4852,Student 4852,Non-binary,41,2.72,Game Development,Data Visualization,5,4,Meta Frontend Developer,Game Developer,10,4,9,6,10,7,5,6,Weak,4
4853,Student 4853,Female,31,2.72,Mobile App Development,Data Visualization,5,4,TensorFlow Certified,Software Engineer,6,4,10,7,9,4,4,9,Weak,0
4854,Student 4854,Non-binary,40,2.91,Cybersecurity,Cyber Forensics,4,3,Google Android Developer,Security Consultant,8,5,7,6,10,9,6,4,Strong,9
4855,Student 4855,Female,35,3.7,Data Science,Blockchain Security,7,5,Red Hat Certified Engineer,Penetration Tester,10,8,7,10,5,3,3,4,Strong,1
4856,Student 4856,Non-binary,29,3.78,Software Engineering,Cyber Forensics,1,5,IBM Quantum Developer,Penetration Tester,3,8,3,6,7,6,5,5,Strong,4
4857,Student 4857,Male,18,3.52,Software Engineering,Cyber Forensics,5,3,Google Android Developer,Security Consultant,6,5,10,5,3,5,3,4,Average,10
4858,Student 4858,Male,22,3.0,Blockchain Technology,AI Research,7,2,Google Android Developer,Mobile App Developer,3,8,10,3,4,4,7,8,Average,2
4859,Student 4859,Male,33,2.8,Cloud Computing,Full Stack Development,7,3,Microsoft Certified,Data Engineer,7,10,4,8,6,8,8,6,Strong,2
4860,Student 4860,Male,33,3.64,Software Engineering,Mobile App Development,3,5,Microsoft Certified,Mobile App Developer,7,5,3,8,10,4,7,4,Strong,8
4861,Student 4861,Female,39,3.39,Embedded Systems,IoT Security,3,1,None,Software Engineer,7,6,3,7,7,5,9,10,Strong,0
4862,Student 4862,Non-binary,30,2.63,Data Science,Game Development,5,0,Microsoft Certified,Security Consultant,4,6,7,8,8,6,3,3,Weak,8
4863,Student 4863,Female,20,3.76,Cybersecurity,Mobile App Development,6,1,None,Data Scientist,4,5,3,4,4,8,10,6,Weak,0
4864,Student 4864,Male,22,3.25,Cybersecurity,Data Visualization,7,1,TensorFlow Certified,IoT Engineer,4,7,7,5,5,3,5,5,Average,0
4865,Student 4865,Female,29,3.2,Computer Science,Game Development,4,4,IBM Quantum Developer,Network Engineer,9,9,10,6,5,6,9,9,Strong,10
4866,Student 4866,Female,36,3.02,Data Science,IoT Security,2,5,MIT AI Certification,Web Developer,6,8,7,6,6,10,4,6,Weak,0
4867,Student 4867,Female,40,2.52,Embedded Systems,Cloud Security,2,3,Google Data Analytics,Full Stack Developer,5,4,4,6,7,6,5,10,Strong,9
4868,Student 4868,Male,44,3.1,Networking,Mobile App Development,7,2,CEH,Game Developer,4,8,7,10,3,3,3,3,Average,6
4869,Student 4869,Female,38,2.6,Cloud Computing,Big Data,3,4,Google Android Developer,DevOps Engineer,10,6,10,9,8,4,7,3,Average,7
4870,Student 4870,Female,42,2.63,Mobile App Development,IoT Security,7,3,Meta Frontend Developer,Game Developer,9,9,10,5,7,10,10,3,Average,0
4871,Student 4871,Male,35,3.82,Data Science,Deep Learning,1,5,Meta Frontend Developer,DevOps Engineer,9,3,8,5,4,4,4,6,Average,9
4872,Student 4872,Non-binary,39,3.47,Cloud Computing,DevOps,1,4,MIT AI Certification,Game Developer,3,5,7,10,5,3,6,7,Average,7
4873,Student 4873,Non-binary,43,3.41,Cloud Computing,Quantum AI,1,4,Google Android Developer,Cloud Architect,9,8,3,7,5,8,10,7,Strong,5
4874,Student 4874,Female,21,2.8,Mobile App Development,Mobile App Development,7,2,TensorFlow Certified,Data Scientist,9,10,6,4,10,6,10,8,Strong,1
4875,Student 4875,Female,43,3.57,AI & Robotics,Mobile App Development,4,2,Unity Certified,Quantum Computing Researcher,3,9,6,5,5,8,3,5,Average,4
4876,Student 4876,Male,38,3.68,Software Engineering,Blockchain Security,1,0,None,Data Engineer,10,8,7,3,5,9,10,10,Weak,9
4877,Student 4877,Non-binary,28,3.89,Human-Computer Interaction,Machine Learning,5,0,Unity Certified,Cloud Architect,5,6,6,8,5,4,10,7,Average,1
4878,Student 4878,Female,18,3.95,Web Development,Cyber Forensics,1,3,MIT AI Certification,Data Scientist,4,3,4,8,10,6,4,8,Weak,1
4879,Student 4879,Male,39,3.81,Software Engineering,Full Stack Development,1,3,TensorFlow Certified,Mobile App Developer,10,6,7,10,6,8,4,9,Weak,7
4880,Student 4880,Male,27,3.31,Blockchain Technology,Ethical Hacking,4,0,None,DevOps Engineer,9,7,4,3,7,5,4,8,Strong,2
4881,Student 4881,Male,23,2.75,Cybersecurity,Cloud Security,1,4,IBM Quantum Developer,IoT Engineer,3,10,7,9,4,9,4,9,Weak,10
4882,Student 4882,Female,28,2.59,Cloud Computing,Big Data,3,1,CEH,Data Scientist,8,3,7,10,5,9,8,10,Strong,1
4883,Student 4883,Female,45,3.94,AI & Robotics,AI Research,1,0,AWS Certified,Data Scientist,4,8,5,8,5,6,10,3,Average,10
4884,Student 4884,Non-binary,41,3.15,Cloud Computing,Big Data,2,5,AWS Certified,Machine Learning Engineer,4,6,7,7,10,4,6,7,Weak,3
4885,Student 4885,Male,44,3.22,Game Development,Data Visualization,1,1,MIT AI Certification,Security Consultant,3,9,10,7,6,9,10,8,Weak,5
4886,Student 4886,Non-binary,30,3.39,Data Science,Big Data,7,4,Unity Certified,IoT Engineer,10,6,9,3,4,5,6,7,Strong,8
4887,Student 4887,Female,21,2.81,Quantum Computing,Machine Learning,1,4,Google Data Analytics,AI Researcher,9,7,6,9,4,5,5,4,Strong,9
4888,Student 4888,Non-binary,45,3.08,Cybersecurity,AI Research,4,5,Unity Certified,Network Engineer,4,9,3,7,10,7,6,7,Strong,6
4889,Student 4889,Non-binary,45,2.96,Networking,Big Data,7,1,Kubernetes Administrator,AI Researcher,5,5,3,4,10,9,6,3,Average,4
4890,Student 4890,Female,24,3.3,Software Engineering,Quantum AI,2,0,None,Security Consultant,9,3,3,6,8,8,5,8,Strong,2
4891,Student 4891,Non-binary,40,3.29,Cloud Computing,Big Data,6,1,Unity Certified,Cloud Architect,5,3,10,9,9,10,10,5,Strong,10
4892,Student 4892,Male,32,2.68,Bioinformatics,Full Stack Development,5,4,None,Software Engineer,3,10,7,8,9,3,8,10,Strong,7
4893,Student 4893,Non-binary,41,2.68,Game Development,Quantum AI,2,3,Microsoft Certified,Quantum Computing Researcher,8,5,10,7,8,10,6,3,Average,3
4894,Student 4894,Male,44,3.39,Cloud Computing,DevOps,1,0,None,Security Consultant,3,5,3,8,7,9,4,6,Strong,9
4895,Student 4895,Female,30,3.97,Bioinformatics,Mobile App Development,1,4,Kubernetes Administrator,AI Researcher,5,10,10,9,4,6,8,10,Average,3
4896,Student 4896,Male,38,2.9,Blockchain Technology,Blockchain Security,4,4,Kubernetes Administrator,Quantum Computing Researcher,8,8,4,7,10,7,4,4,Strong,8
4897,Student 4897,Male,21,3.52,Human-Computer Interaction,Cyber Forensics,3,4,Unity Certified,IoT Engineer,7,3,6,5,8,4,3,10,Strong,3
4898,Student 4898,Female,18,2.68,Bioinformatics,AI Research,5,0,MIT AI Certification,Mobile App Developer,6,4,5,3,10,10,8,6,Average,4
4899,Student 4899,Male,27,3.47,Game Development,Blockchain Security,5,2,MIT AI Certification,Web Developer,10,10,3,6,7,10,3,7,Average,9
4900,Student 4900,Female,21,2.82,Blockchain Technology,Cyber Forensics,5,3,Unity Certified,Blockchain Developer,5,3,9,10,5,9,8,10,Weak,5
4901,Student 4901,Female,31,3.21,Quantum Computing,Blockchain Security,3,3,Cisco CCNA,Security Consultant,6,10,3,9,6,4,10,9,Weak,6
4902,Student 4902,Non-binary,33,3.87,Computer Science,Machine Learning,5,0,CEH,Web Developer,7,7,4,5,7,3,9,7,Average,7
4903,Student 4903,Female,35,2.71,Cloud Computing,Game Development,7,4,None,AI Researcher,5,5,8,4,9,3,6,8,Weak,0
4904,Student 4904,Female,26,3.29,Bioinformatics,DevOps,6,3,CEH,Game Developer,7,3,5,6,4,6,7,10,Weak,5
4905,Student 4905,Non-binary,30,3.26,Web Development,DevOps,3,4,Cisco CCNA,Blockchain Developer,7,8,5,4,8,8,7,3,Strong,4
4906,Student 4906,Female,33,3.25,Mobile App Development,Machine Learning,3,3,Red Hat Certified Engineer,Cybersecurity Analyst,4,10,6,5,9,5,9,5,Strong,7
4907,Student 4907,Male,34,3.44,AI & Robotics,AI Research,5,2,Cisco CCNA,IoT Engineer,3,9,6,8,5,8,4,7,Weak,3
4908,Student 4908,Male,28,2.85,Embedded Systems,Game Development,4,5,Meta Frontend Developer,Quantum Computing Researcher,7,9,7,9,10,7,8,10,Weak,9
4909,Student 4909,Non-binary,39,2.64,Bioinformatics,Full Stack Development,4,5,Google Android Developer,Game Developer,9,10,7,5,6,7,3,5,Weak,0
4910,Student 4910,Non-binary,31,3.71,Mobile App Development,Cyber Forensics,5,1,Meta Frontend Developer,Blockchain Developer,9,6,9,5,5,4,6,3,Weak,8
